Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,7.0,19.1142978668,2.6304615561,17.668,5.043,3.671,0.278,3,0.0,0.413,245.56,107.53,71.6,51.61,43.05,3,-2.31E-6,0.0,0.65,0.3347,0.001662,0.003135,0.005364,-1.0,0.01535,-7.838,-7.776,-7.186,-8.503
0.0152,0.01508,7.0,19.121931076,2.63046336,17.663,5.045,3.6662,0.257,3,0.0,0.413,258.52,111.65,74.22,53.53,44.65,3,-2.31E-6,0.0,0.65,0.3347,0.001662,0.003135,0.005364,-1.0,0.01535,-7.842,-7.762,-7.157,-8.501
0.0152,0.01508,7.0,19.1292476654,2.6304650875,17.657,5.046,3.6614,0.236,3,0.0,0.413,269.74,116.01,76.99,55.55,46.34,3,-2.3E-6,0.0,0.65,0.3347,0.001662,0.003135,0.005364,-1.0,0.01535,-7.846,-7.747,-7.127,-8.497
0.0152,0.01508,7.0,19.1361694336,2.6304667204,17.653,5.048,3.6564,0.215,3,0.0,0.413,278.82,120.59,79.89,57.68,48.12,3,-2.29E-6,0.0,0.6499,0.3347,0.001661,0.003135,0.005364,-1.0,0.01535,-7.849,-7.729,-7.092,-8.491
0.0152,0.01508,7.0,19.1426868439,2.6304682567,17.649,5.049,3.6513,0.193,3,0.0,0.413,288.3,125.41,82.93,59.91,49.99,3,-2.28E-6,0.0,0.6499,0.3347,0.001661,0.003135,0.005364,-1.0,0.01535,-7.853,-7.708,-7.054,-8.481
0.0152,0.01508,7.0,19.1488075256,2.6304696983,17.646,5.05,3.6462,0.171,3,0.0,0.413,298.18,130.45,86.11,62.24,51.94,3,-2.27E-6,0.0,0.6499,0.3347,0.001661,0.003135,0.005364,-1.0,0.01535,-7.856,-7.684,-7.014,-8.47
0.0152,0.01508,7.0,19.1545524597,2.6304710505,17.642,5.051,3.6409,0.149,3,0.0,0.413,308.53,135.76,89.45,64.7,53.99,3,-2.26E-6,0.0,0.6499,0.3347,0.001661,0.003135,0.005364,-1.0,0.01535,-7.858,-7.66,-6.971,-8.459
0.0152,0.01508,7.0,19.1599349976,2.6304723166,17.64,5.052,3.6355,0.126,3,0.0,0.413,319.51,141.43,93.02,67.32,56.18,3,-2.24E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.861,-7.632,-6.924,-8.445
0.0152,0.01508,7.0,19.1624965668,2.6304729188,17.638,5.053,3.6327,0.115,3,0.0,0.413,325.35,144.46,94.92,68.72,57.35,3,-2.24E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.862,-7.617,-6.898,-8.437
0.0152,0.01508,7.0,19.1649723053,2.6304735007,17.637,5.053,3.6298,0.103,3,0.0,0.413,331.48,147.64,96.92,70.19,58.58,3,-2.23E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.863,-7.602,-6.872,-8.429
0.0152,0.01508,7.0,19.1673698425,2.630474064,17.636,5.053,3.6267,0.09,3,0.0,0.413,337.95,151.02,99.04,71.74,59.89,3,-2.21E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.863,-7.584,-6.842,-8.419
0.0152,0.01508,7.0,19.1696834564,2.6304746075,17.635,5.054,3.6235,0.077,3,0.0,0.413,344.86,154.64,101.3,73.41,61.28,3,-2.21E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.864,-7.566,-6.81,-8.409
0.0152,0.01508,7.0,19.1719207764,2.6304751329,17.634,5.054,3.6202,0.063,3,0.0,0.413,352.22,158.51,103.72,75.19,62.77,3,-2.19E-6,0.0,0.6499,0.3347,0.00166,0.003135,0.005365,-1.0,0.01535,-7.865,-7.546,-6.777,-8.397
0.0152,0.01508,7.0,19.1740837097,2.6304756406,17.633,5.054,3.6166,0.049,3,0.0,0.413,360.13,162.68,106.32,77.11,64.38,3,-2.17E-6,0.0,0.6499,0.3348,0.00166,0.003135,0.005365,-1.0,0.01535,-7.865,-7.523,-6.738,-8.384
0.0152,0.01508,7.0,19.1761684418,2.63047613,17.633,5.054,3.6128,0.033,3,0.0,0.413,368.78,167.26,109.18,79.21,66.14,3,-2.15E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.865,-7.498,-6.696,-8.37
0.0152,0.01508,7.0,19.1781864166,2.6304766035,17.632,5.054,3.6086,0.017,3,0.0,0.413,378.36,172.35,112.35,81.55,68.09,3,-2.13E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.865,-7.469,-6.649,-8.353
0.0152,0.01508,7.0,19.1801338196,2.6304770603,17.631,5.054,3.604,-0.001,3,0.0,0.413,389.14,178.11,115.93,84.19,70.3,3,-2.11E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.864,-7.436,-6.593,-8.334
0.0152,0.01508,7.0,19.182012558,2.630477501,17.631,5.053,3.5988,-0.022,3,0.0,0.413,401.6,184.79,120.09,87.25,72.87,3,-2.09E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.863,-7.397,-6.529,-8.31
0.0152,0.01508,7.0,19.1829185486,2.6304777134,17.631,5.053,3.5961,-0.032,3,0.0,0.413,408.1,188.3,122.26,88.86,74.21,3,-2.06E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.862,-7.376,-6.492,-8.297
0.0152,0.01508,7.0,19.1839942932,2.6304779657,17.63,5.052,3.5927,-0.045,3,0.0,0.413,416.61,192.9,125.11,90.96,75.97,3,-2.03E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.861,-7.347,-6.444,-8.279
0.0152,0.01508,7.0,19.1849822998,2.6304781973,17.63,5.052,3.5892,-0.059,3,0.0,0.413,425.19,197.56,127.99,93.09,77.76,3,-2.01E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.859,-7.317,-6.393,-8.261
0.0152,0.01508,7.0,19.1858482361,2.6304784003,17.63,5.051,3.586,-0.071,3,0.0,0.413,433.25,201.94,130.71,95.09,79.43,3,-1.98E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.857,-7.286,-6.338,-8.242
0.0152,0.01508,7.0,19.1864318848,2.6304785371,17.63,5.05,3.5836,-0.08,3,0.0,0.413,439.31,205.25,132.75,96.6,80.7,3,-1.96E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.856,-7.263,-6.297,-8.228
0.0152,0.01508,7.0,19.1871681213,2.6304787097,17.629,5.05,3.5805,-0.091,3,0.0,0.413,447.21,209.57,135.42,98.58,82.35,3,-1.94E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01535,-7.854,-7.232,-6.242,-8.21
0.0152,0.01508,7.0,19.1880817413,2.6304789238,17.629,5.048,3.5766,-0.106,3,0.0,0.413,457.19,215.05,138.8,101.08,84.44,3,-1.91E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.85,-7.186,-6.159,-8.182
0.0152,0.01508,7.0,19.1889247894,2.6304791213,17.629,5.046,3.5732,-0.117,3,0.0,0.413,465.5,219.63,141.62,103.16,86.19,3,-1.87E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.846,-7.144,-6.086,-8.155
0.0152,0.01508,7.0,19.1896419525,2.6304792894,17.629,5.044,3.5707,-0.125,3,0.0,0.413,471.04,222.69,143.5,104.56,87.36,3,-1.85E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.84,-7.112,-6.03,-8.135
0.0152,0.01508,7.0,19.1905651093,2.6304795057,17.629,5.041,3.5682,-0.132,3,0.0,0.413,475.96,225.42,145.18,105.8,88.4,3,-1.8E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.832,-7.073,-5.96,-8.108
0.0152,0.01508,7.0,19.1919727325,2.6304798354,17.629,5.036,3.5659,-0.136,3,0.0,0.413,479.26,227.25,146.3,106.63,89.09,3,-1.75E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.82,-7.031,-5.888,-8.078
0.0152,0.01508,7.0,19.1935272217,2.6304801995,17.628,5.029,3.5645,-0.135,3,0.0,0.413,478.69,226.93,146.11,106.48,88.97,3,-1.71E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.803,-6.995,-5.833,-8.05
0.0152,0.01508,7.0,19.1954612732,2.6304806524,17.629,5.021,3.5625,-0.135,3,0.0,0.413,478.5,226.82,146.04,106.44,88.93,3,-1.62E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.783,-6.949,-5.762,-8.014
0.0152,0.01508,7.0,19.1968822479,2.6304809851,17.628,5.026,3.5605,-0.148,3,0.0,0.413,487.99,232.09,149.28,108.83,90.94,3,-1.6E-6,0.0,0.6499,0.3348,0.00166,0.003134,0.005365,-1.0,0.01534,-7.795,-6.934,-5.72,-8.01
0.0152,0.01508,7.0,19.1983222961,2.6304813221,17.628,5.037,3.5588,-0.165,3,0.0,0.411,501.36,239.55,153.86,112.22,93.78,3,-1.67E-6,0.0,0.6499,0.3348,0.001653,0.003139,0.005365,-1.0,0.01534,-7.821,-6.934,-5.69,-8.021
0.0152,0.01508,7.0,19.2010097504,2.6304819511,17.628,5.046,3.5574,-0.181,3,0.0,0.407,513.46,246.32,158.01,115.3,96.36,3,-1.78E-6,0.0,0.6499,0.3348,0.00164,0.003151,0.005365,-1.0,0.01534,-7.846,-6.936,-5.666,-8.033
0.0152,0.01508,7.0,19.2098350525,2.6304840149,17.627,5.053,3.5564,-0.191,3,0.0,0.406,521.97,251.11,160.94,117.47,98.18,3,-1.85E-6,0.0,0.6499,0.3348,0.001635,0.003155,0.005365,-1.0,0.01534,-7.863,-6.938,-5.649,-8.041
0.0152,0.01508,7.0,19.2332630157,2.6304894832,17.62,5.096,3.5506,-0.258,3,0.0,0.403,578.47,283.19,180.52,132.0,110.35,3,-2.26E-6,0.0,0.6493,0.3354,0.00162,0.003182,0.005353,-1.0,0.01531,-7.97,-6.952,-5.552,-8.094
0.0152,0.01508,7.0,19.2368469238,2.6304903184,17.619,5.111,3.5485,-0.281,3,0.0,0.401,599.4,295.21,187.83,137.43,114.9,3,-2.43E-6,0.0,0.6491,0.3356,0.001609,0.003198,0.005349,-1.0,0.01529,-8.008,-6.953,-5.507,-8.109
0.0152,0.01508,7.0,19.2422180176,2.6304915694,17.615,5.15,3.5438,-0.339,3,0.0,0.395,655.5,327.78,207.58,152.11,127.21,3,-2.92E-6,0.0,0.6467,0.338,0.001569,0.003292,0.005298,-1.0,0.01528,-8.104,-6.96,-5.395,-8.149
0.0152,0.01508,7.0,19.2468547821,2.6304926486,17.61,5.179,3.5402,-0.383,3,0.0,0.393,701.3,354.72,223.84,164.22,137.36,3,-3.35E-6,0.0,0.646,0.3387,0.001556,0.003326,0.005279,-1.0,0.0153,-8.178,-6.966,-5.312,-8.18
0.0152,0.01508,7.0,19.2498645782,2.6304933489,17.607,5.2,3.5376,-0.414,3,0.0,0.392,735.97,375.32,236.24,173.46,145.11,2,-3.7E-6,0.0,0.6455,0.3392,0.001547,0.003348,0.005265,-1.0,0.01528,-8.23,-6.963,-5.235,-8.195
0.0152,0.01508,7.0,19.2535991669,2.6304942175,17.602,5.24,3.5329,-0.473,3,0.0,0.391,806.49,417.73,261.66,192.43,161.03,2,-4.5E-6,0.0,0.6446,0.3401,0.001536,0.003384,0.00524,-1.0,0.01528,-8.33,-6.958,-5.085,-8.224
0.0152,0.01508,7.0,19.2577495575,2.6304951822,17.602,5.275,3.5287,-0.525,3,0.0,0.391,873.8,458.79,286.18,210.75,176.4,2,-5.37E-6,0.0,0.6435,0.3412,0.001528,0.003416,0.005215,-1.0,0.01529,-8.418,-6.947,-4.945,-8.242
0.0152,0.01508,7.1,0.0900000036,1.0816895926,0.09,-2.134,3.399,4.075,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.86E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,10.105,12.128,14.706,10.674
0.0152,0.01508,7.1,0.0990381092,1.163020796,0.099,-2.075,3.4053,4.082,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.09E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.959,11.982,14.562,10.528
0.0152,0.01508,7.1,0.1000000015,1.1711064122,0.1,-2.069,3.4059,4.083,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.12E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.943,11.966,14.547,10.512
0.0152,0.01508,7.1,0.1200000122,1.3193155232,0.12,-1.955,3.4178,4.095,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.65E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.658,11.661,14.222,10.211
0.0152,0.01508,7.1,0.1341503114,1.4060153709,0.134,-1.884,3.4253,4.103,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.03E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.48,11.391,13.848,9.962
0.0152,0.01508,7.1,0.1479110271,1.4796206211,0.148,-1.821,3.4323,4.111,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.39E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.324,11.139,13.487,9.731
0.0152,0.01508,7.1,0.1584280133,1.5301195541,0.158,-1.776,3.4374,4.116,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.67E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.211,10.961,13.241,9.568
0.0152,0.01508,7.1,0.1615153551,1.5441221497,0.162,-1.764,3.4388,4.118,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.74E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.181,10.914,13.174,9.525
0.0152,0.01508,7.1,0.1716480553,1.587740547,0.172,-1.724,3.4432,4.121,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.04E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.08,10.759,12.961,9.383
0.0152,0.01508,7.1,0.185265705,1.6413552454,0.185,-1.675,3.4488,4.128,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.4E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.956,10.566,12.693,9.206
0.0152,0.01508,7.1,0.2135836035,1.738027478,0.214,-1.583,3.4593,4.139,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.12E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.727,10.213,12.2,8.885
0.0152,0.01508,7.1,0.2324624658,1.7936651477,0.232,-1.528,3.4654,4.146,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.61E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.59,10.013,11.93,8.702
0.0152,0.01508,7.1,0.25,1.8403257998,0.25,-1.481,3.4707,4.152,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.05E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.473,9.842,11.699,8.546
0.0152,0.01508,7.1,0.2748960257,1.8997168298,0.275,-1.42,3.4777,4.16,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.67E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.321,9.621,11.403,8.344
0.0152,0.01508,7.1,0.3000000119,1.9529139769,0.3,-1.364,3.4843,4.168,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.28E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.179,9.416,11.125,8.159
0.0152,0.01508,7.1,0.3296830058,2.0088033536,0.33,-1.304,3.4913,4.178,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.96E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.031,9.202,10.838,7.967
0.0152,0.01508,7.1,0.3500000238,2.0434175133,0.35,-1.266,3.4958,4.183,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.43E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.935,9.071,10.667,7.847
0.0152,0.01508,7.1,0.362136811,2.0628725853,0.362,-1.245,3.4982,4.187,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.69E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.883,9.0,10.575,7.782
0.0152,0.01508,7.1,0.4000000358,2.118502481,0.4,-1.183,3.5055,4.197,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.05E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.727,8.789,10.306,7.59
0.0152,0.01508,7.1,0.4377434552,2.1675294786,0.437,-1.127,3.5125,4.208,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.13E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.587,8.597,10.058,7.416
0.0152,0.01508,7.1,0.4500000477,2.1822809714,0.45,-1.109,3.5147,4.211,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.16E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.542,8.536,9.98,7.362
0.0152,0.01508,7.1,0.4776168168,2.2136849208,0.478,-1.072,3.5196,4.22,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.21E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.451,8.41,9.815,7.248
0.0152,0.01508,7.1,0.5,2.2374541529,0.5,-1.042,3.5235,4.225,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.26E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.376,8.307,9.682,7.156
0.0152,0.01508,7.1,0.5121896863,2.2496768916,0.512,-1.028,3.5258,4.231,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.28E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.34,8.255,9.613,7.11
0.0152,0.01508,7.1,0.5376138091,2.2731309803,0.537,-0.996,3.5301,4.237,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.33E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.261,8.146,9.473,7.014
0.0152,0.01508,7.1,0.5500000119,2.2836582633,0.55,-0.983,3.5318,4.24,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.35E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.227,8.1,9.414,6.972
0.0152,0.01508,7.1,0.5803469419,2.3072805824,0.58,-0.947,3.5371,4.249,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.41E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.138,7.975,9.251,6.862
0.0152,0.01508,7.1,0.6000000238,2.3211213258,0.6,-0.924,3.5402,4.253,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.46E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.08,7.897,9.151,6.793
0.0152,0.01508,7.1,0.6147563457,2.3308472924,0.615,-0.907,3.5433,4.258,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.49E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,7.037,7.834,9.066,6.738
0.0152,0.01508,7.1,0.6499999762,2.3520353107,0.65,-0.867,3.5494,4.267,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.57E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,6.937,7.693,8.882,6.615
0.0152,0.01508,7.1,0.6589966416,2.3570281505,0.659,-0.855,3.5516,4.27,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.6E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,6.908,7.65,8.824,6.578
0.0152,0.01508,7.1,0.6980196834,2.3769820902,0.698,-0.803,3.5604,4.278,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.74E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,6.777,7.46,8.574,6.415
0.0152,0.01508,7.1,0.7000000477,2.3779267258,0.7,-0.8,3.5609,4.279,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.75E-14,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,6.77,7.45,8.561,6.407
0.0152,0.01508,7.1,0.75,2.3998889087,0.75,-0.635,3.6191,4.376,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.21E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,6.357,6.687,7.475,5.82
0.0152,0.01508,7.1,0.7669717669,2.406599276,0.767,-0.618,3.6212,4.377,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.27E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,6.315,6.634,7.412,5.773
0.0152,0.01508,7.1,0.8000000119,2.4187244405,0.8,-0.58,3.6253,4.374,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.43E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,6.22,6.516,7.274,5.668
0.0152,0.01508,7.1,0.8261142373,2.4275262129,0.826,-0.552,3.629,4.374,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.55E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,6.149,6.425,7.166,5.588
0.0152,0.01508,7.1,0.8500000238,2.435034684,0.85,-0.52,3.6327,4.37,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.72E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,6.069,6.326,7.049,5.5
0.0152,0.01508,7.1,0.9000000358,2.4492786175,0.899,-0.451,3.6421,4.363,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.11E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.898,6.107,6.786,5.31
0.0152,0.01508,7.1,0.9500000477,2.4618122009,0.95,-0.386,3.6517,4.361,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.52E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.736,5.897,6.535,5.128
0.0152,0.01508,7.1,0.9733943939,2.4671705831,0.973,-0.355,3.6566,4.36,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.75E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.658,5.795,6.414,5.04
0.0152,0.01508,7.1,0.9991140366,2.4727298005,0.999,-0.312,3.6632,4.354,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.1E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.55,5.657,6.251,4.921
0.0152,0.01508,7.1,1.0,2.4729154477,1.0,-0.31,3.6634,4.354,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.11E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.546,5.653,6.246,4.917
0.0152,0.01508,7.1,1.0142327547,2.4758467655,1.014,-0.287,3.6671,4.352,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.22E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.488,5.579,6.159,4.854
0.0152,0.01508,7.1,1.0499999523,2.482811486,1.05,-0.225,3.6771,4.344,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.57E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.332,5.385,5.931,4.686
0.0152,0.01508,7.1,1.0776870251,2.4878393208,1.077,-0.176,3.685,4.338,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.85E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.21,5.236,5.757,4.558
0.0152,0.01508,7.1,1.1000000238,2.491680148,1.099,-0.135,3.6917,4.332,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-5.13E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.106,5.112,5.613,4.451
0.0152,0.01508,7.1,1.1050115824,2.4925183126,1.104,-0.126,3.6931,4.331,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-5.19E-14,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,5.084,5.085,5.582,4.427
0.0152,0.01508,7.1,1.1499999762,2.4996678137,1.149,-0.036,3.7073,4.315,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-5.88E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.859,4.823,5.281,4.199
0.0152,0.01508,7.1,1.1831415892,2.5045365776,1.183,0.035,3.718,4.3,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-6.5E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.683,4.623,5.055,4.024
0.0152,0.01508,7.1,1.2000000477,2.5068948796,1.2,0.073,3.7237,4.291,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-6.91E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.587,4.515,4.934,3.929
0.0152,0.01508,7.1,1.2161804438,2.50908776,1.216,0.111,3.7291,4.28,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-7.32E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.493,4.412,4.818,3.837
0.0152,0.01508,7.1,1.2442728281,2.5127397045,1.244,0.181,3.7388,4.259,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-8.21E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.318,4.221,4.605,3.668
0.0152,0.01508,7.1,1.25,2.5134610955,1.25,0.196,3.7408,4.254,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-8.42E-14,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,4.281,4.181,4.56,3.632
